dish_id,dish_name,city_id,category,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
5412,Extra Cheesy Bhel Puri,72,Roadside Stall,41,108,90.1,0,2025-10-18 10:36:14
5413,Quick-bite Momos,9,Local Eatery,75,273,74.4,11.3,2026-04-29 05:20:44
5414,Street-side Chettinad Chicken,50,Street Food,74,128,45.6,65.9,2025-10-29 13:50:08
5415,Modak,30,Roadside Stall,31,75,77.6,5.6,2025-11-05 07:07:35
5416,Special Bafla,65,Sweet Shop,36,63,81.9,4.4,2025-01-26 18:39:25
5417,Local Favourite Dahi Vada,138,Sweet Shop,38,200,47.6,57.9,2025-04-22 16:18:13
5418,Dal Bafla,63,Street Food,79,109,53.4,33.2,2026-04-04 10:53:01
5419,Spicy Dahi Vada,46,Roadside Stall,42,97,60.2,43.1,2026-06-12 04:42:45
5420,Family Recipe Bisi Bele Bath,55,Fine Dining,1346,1451,86.9,0,2026-06-16 21:54:01
5421,Extra Cheesy Zan,12,Local Eatery,131,260,61.2,40.9,2026-04-10 01:16:49
5422,Quick-bite Pitha,86,Fine Dining,998,1608,56.1,42.6,2025-01-26 14:45:39
5423,Kadhi Bafla,22,Sweet Shop,194,324,77.5,9.3,2025-06-15 18:31:29
5424,Street-side Nihari,129,Street Food,46,60,77.1,6.4,2026-03-27 21:57:13
5425,Village-style Tandoori Roti,39,Local Eatery,78,141,70.5,14.5,2025-07-29 12:40:42
5426,Bebinca,74,Fine Dining,1168,1673,76.3,8.0,2026-03-04 09:34:46
5427,Roadside Naga Chutney,103,Mid-range Restaurant,206,690,88.9,0,2025-03-23 10:10:30
5428,Mutton Rogan Josh,102,Local Eatery,119,278,60.9,33.5,2026-03-20 08:34:55
5429,Authentic Chole Bhature,121,Mid-range Restaurant,345,394,79.9,6.8,2025-01-28 00:35:36
5430,Local Favourite Zan,80,Local Eatery,138,257,77.3,10.6,2025-10-12 20:35:18
5431,Special Bafla,68,Street Food,53,88,71.4,22.3,2025-05-10 16:18:15
5432,Street-side Rasam,107,Local Eatery,101,216,81.3,5.9,2025-07-04 14:22:12
5433,Roadside Chettinad Chicken,116,Mid-range Restaurant,316,529,40.1,55.9,2025-10-05 12:09:37
5434,Quick-bite Pav Bhaji,23,Fine Dining,827,2378,67.6,15.4,2025-05-25 13:48:59
5435,Premium Zan,104,Street Food,29,143,71.5,13.6,2025-05-20 13:57:23
5436,Dahi Vada,89,Local Eatery,161,190,68.1,16.0,2025-04-19 10:38:49
5437,Premium Paneer Tikka,38,Mid-range Restaurant,276,565,61.4,29.8,2025-09-14 14:09:07
5438,Special Litti Chokha,123,Mid-range Restaurant,398,490,55.8,26.6,2025-10-10 18:12:08
5439,Kosha Mangsho,134,Local Eatery,115,235,41.2,57.0,2025-06-17 23:54:22
5440,Street-side Rava Kesari,61,Sweet Shop,79,330,72.2,13.7,2026-05-09 14:45:31
5441,Quick-bite Puran Poli,29,Fine Dining,924,2003,68.2,23.1,2025-01-19 07:51:23
5442,Signature Rosogolla,139,Fine Dining,843,1341,46.7,25.3,2025-04-22 03:57:24
5443,Mutton Rogan Josh,125,Sweet Shop,134,152,62.6,36.9,2026-04-26 15:06:59
5444,Street-side Malai Kofta,40,Local Eatery,117,149,61.8,32.9,2025-06-17 17:02:23
5445,Kadhi Chawal,121,Fine Dining,1347,1823,74.6,14.1,2026-06-17 05:46:25
5446,Pitha,105,Roadside Stall,35,78,55.7,46.5,2025-04-08 20:05:49
5447,Sabudana Khichdi,64,Roadside Stall,28,56,80.3,3.0,2026-01-02 02:12:32
5448,Village-style Chhena Poda,45,Roadside Stall,37,111,51.9,56.0,2025-11-20 11:09:20
5449,Poha Jalebi,20,Street Food,27,70,42.3,36.3,2025-11-03 01:22:21
5450,Chingri Malai Curry,46,Mid-range Restaurant,318,393,57.4,28.5,2025-07-21 03:57:19
5451,Signature Litti Chokha,35,Local Eatery,148,281,57.0,46.9,2025-03-21 03:42:55
5452,Traditional Axone,81,Street Food,32,92,75.9,11.8,2025-05-25 09:31:32
5453,Grandma's Bisi Bele Bath,114,Sweet Shop,200,311,65.3,28.4,2025-02-23 04:51:44
5454,Festival Masala Dosa,109,Mid-range Restaurant,316,380,59.7,32.8,2025-11-27 22:59:36
5455,Extra Cheesy Pesarattu,2,Local Eatery,142,299,68.2,25.1,2026-01-07 23:23:24
5456,Special Litti,17,Local Eatery,176,300,54.1,18.7,2025-05-01 10:13:07
5457,Royal Kothu Parotta,50,Street Food,53,114,64.9,20.9,2025-02-12 02:42:53
5458,Spicy Appam with Stew,106,Sweet Shop,160,257,96.0,0,2025-10-21 18:29:18
5459,Pitha,118,Mid-range Restaurant,331,658,75.9,13.7,2025-02-28 10:20:48
5460,Quick-bite Kachori,98,Street Food,43,70,58.1,25.0,2025-08-26 22:44:14
5461,Litti,89,Local Eatery,117,297,38.5,42.9,2026-06-13 01:40:23
5462,Dal Bafla,65,Fine Dining,659,1549,58.1,32.2,2025-12-31 13:47:31
5463,Roadside Goan Fish Curry,70,Local Eatery,72,129,77.9,5.4,2026-05-17 12:52:43
5464,Bebinca,28,Local Eatery,125,158,77.5,12.4,2026-06-15 02:16:03
5465,Roadside Pork with Bamboo Shoot,8,Street Food,78,108,51.5,46.7,2026-04-04 23:34:21
5466,Malai Kofta,94,Mid-range Restaurant,157,685,79.7,4.7,2026-01-04 03:09:54
5467,Deluxe Vada Pav,26,Sweet Shop,112,166,91.4,0,2025-11-28 06:20:36
5468,Traditional Rava Kesari,52,Fine Dining,1486,1575,75.5,16.7,2025-02-20 02:30:23
5469,Aloo Paratha,98,Mid-range Restaurant,378,431,78.6,10.5,2025-06-14 00:37:27
5470,Classic Dal Bafla,63,Fine Dining,1320,2170,73.4,20.4,2026-06-20 10:11:12
5471,Chole Bhature,38,Local Eatery,132,293,86.9,0,2026-03-05 00:25:52
5472,Bamboo Shoot Curry,11,Mid-range Restaurant,385,455,77.7,8.0,2026-06-18 08:51:10
5473,Bebinca,26,Roadside Stall,20,84,80.0,5.2,2025-08-16 20:12:01
5474,Deluxe Filter Coffee,51,Sweet Shop,137,233,51.4,28.9,2026-02-06 19:04:44
5475,Traditional Filter Coffee,112,Sweet Shop,104,311,49.9,25.3,2025-01-09 10:13:05
5476,Traditional Jadoh,82,Sweet Shop,35,292,80.3,7.3,2025-07-04 00:37:06
5477,Special Golgappa,98,Sweet Shop,96,353,38.3,62.0,2025-10-19 04:04:42
5478,Family Recipe Bhutte ka Kees,62,Roadside Stall,67,115,63.6,12.9,2026-06-18 23:20:15
5479,Chaat Papdi,100,Fine Dining,957,1255,84.4,0.6,2026-03-07 18:42:14
5480,Premium Chettinad Chicken,111,Roadside Stall,63,79,76.8,13.7,2026-03-05 17:10:02
5481,Festival Pesarattu,116,Mid-range Restaurant,401,543,41.2,67.2,2025-04-01 21:25:36
5482,Grandma's Mutton Rogan Josh,37,Street Food,77,129,64.7,12.2,2025-10-31 18:28:44
5483,Royal Misal Pav,27,Local Eatery,129,208,46.5,51.0,2025-12-28 23:56:19
5484,Local Favourite Prawn Balchao,33,Mid-range Restaurant,326,561,68.7,21.3,2025-02-14 14:19:02
5485,Roadside Pav Bhaji,76,Sweet Shop,45,370,65.9,16.0,2026-06-11 00:21:39
5486,Village-style Momos,15,Mid-range Restaurant,232,501,80.5,3.7,2025-04-01 00:16:27
5487,Hyderabadi Biryani,54,Fine Dining,997,2055,59.2,41.0,2025-08-28 18:10:15
5488,Curd Rice,52,Sweet Shop,123,188,85.3,0,2025-12-29 01:25:45
5489,Village-style Pork with Bamboo Shoot,105,Fine Dining,1220,2408,55.0,30.0,2026-05-18 15:48:57
5490,Thepla,70,Local Eatery,113,226,56.9,33.6,2025-03-01 16:09:38
5491,Spicy Amritsari Kulcha,119,Local Eatery,141,238,75.2,9.8,2025-06-01 16:08:04
5492,Kolhapuri Mutton,69,Fine Dining,1181,2354,72.6,12.5,2026-05-26 13:24:00
5493,Roadside Khandvi,33,Local Eatery,160,185,75.5,14.0,2025-04-27 20:56:45
5494,Aloo Posto,134,Mid-range Restaurant,212,450,74.7,14.8,2026-04-24 15:38:45
5495,Special Pork with Bamboo Shoot,77,Roadside Stall,60,77,61.7,39.4,2025-10-04 16:28:45
5496,Street-side Bafla,65,Fine Dining,1362,2169,55.0,50.8,2026-03-04 09:19:32
5497,Roadside Golgappa,93,Street Food,67,97,80.1,7.0,2026-05-10 11:26:08
5498,Chef's Butter Chicken,120,Fine Dining,941,1729,88.9,0,2025-06-29 18:48:44
5499,Extra Cheesy Zan,13,Roadside Stall,46,97,49.4,48.9,2026-03-29 15:47:10
5500,Smoked Pork,8,Street Food,56,68,71.3,21.8,2025-06-27 10:53:22
5501,Spicy Bebinca,72,Sweet Shop,40,189,52.9,47.8,2026-01-23 14:29:33
5502,Authentic Naga Chutney,13,Local Eatery,66,226,54.7,29.7,2026-06-28 16:49:52
5503,Homestyle Payasam,54,Roadside Stall,59,91,46.0,60.0,2025-03-14 18:05:35
5504,Zan,78,Fine Dining,680,1953,74.4,15.4,2025-10-15 11:59:05
5505,Traditional Bamboo Shoot Curry,83,Local Eatery,148,165,61.2,41.7,2026-01-20 02:48:39
5506,Deluxe Chingri Malai Curry,89,Roadside Stall,33,79,54.2,32.6,2025-06-01 21:52:48
5507,Festival Puttu Kadala,54,Mid-range Restaurant,362,547,48.4,62.3,2025-06-10 22:03:01
5508,Bhel Puri,75,Roadside Stall,23,70,50.5,22.4,2025-11-24 23:06:21
5509,Smoked Pork,13,Sweet Shop,97,128,58.4,36.4,2026-03-16 14:25:28
5510,Bafla,63,Sweet Shop,153,352,85.9,0,2025-06-08 08:47:17
5511,Goan Fish Curry,73,Sweet Shop,191,211,90.6,0,2025-12-19 13:01:03
5512,Bhel Puri,29,Street Food,40,61,82.2,3.9,2025-12-03 23:14:24
5513,Kothu Parotta,49,Street Food,68,137,94.7,0,2025-03-30 03:37:51
5514,Poha Jalebi,22,Street Food,39,79,87.9,0,2025-11-07 00:04:33
5515,Butter Chicken,123,Sweet Shop,121,361,75.6,9.2,2025-10-05 20:09:18
5516,Rava Kesari,109,Street Food,44,98,63.1,33.6,2026-06-24 00:26:01
5517,Local Favourite Pongal,48,Roadside Stall,59,94,56.0,45.5,2026-05-31 09:41:45
5518,Aloo Paratha,41,Roadside Stall,24,41,59.7,29.6,2025-09-25 23:20:27
5519,Classic Bafla,20,Street Food,23,116,57.8,38.3,2026-01-08 06:00:24
5520,Nihari,36,Roadside Stall,36,76,74.5,14.4,2025-03-11 14:50:28
5521,Signature Smoked Pork,7,Local Eatery,177,253,57.3,29.4,2025-09-06 12:29:52
5522,Rava Kesari,56,Local Eatery,148,234,74.5,11.2,2026-04-24 06:07:29
5523,Festival Aloo Paratha,44,Mid-range Restaurant,319,422,43.6,24.9,2025-03-28 22:01:48
5524,Kadhi Chawal,94,Roadside Stall,34,106,75.1,6.0,2025-07-30 12:16:35
5525,Aloo Posto,15,Sweet Shop,170,399,91.9,0,2025-05-27 15:06:43
5526,Dal Makhani,35,Fine Dining,967,1649,75.8,6.1,2025-09-25 12:00:29
5527,Quick-bite Sabudana Khichdi,65,Local Eatery,82,93,78.3,4.9,2025-02-10 13:46:21
5528,Authentic Meen Curry,59,Street Food,27,56,87.3,0,2025-12-19 12:58:49
5529,Dahi Vada,45,Fine Dining,834,1575,85.9,0,2025-12-02 00:21:26
5530,Rasam,55,Fine Dining,1280,2163,81.0,6.9,2025-06-14 07:40:01
5531,Family Recipe Masala Dosa,54,Street Food,79,113,69.1,25.5,2026-04-29 21:25:48
5532,Family Recipe Macher Jhol,45,Fine Dining,664,876,84.4,0.5,2025-10-11 01:18:38
5533,Pitha,89,Mid-range Restaurant,353,542,67.8,11.6,2025-05-13 21:29:23
5534,Street-side Bebinca,84,Sweet Shop,175,262,85.4,0,2025-08-20 21:24:16
5535,Mutton Rogan Josh,128,Fine Dining,1366,1777,80.4,7.0,2025-05-17 05:12:42
5536,Shorshe Ilish,90,Mid-range Restaurant,369,538,95.5,0,2026-03-30 06:17:26
5537,Signature Lassi,92,Street Food,61,86,74.0,18.0,2025-02-10 14:08:26
5538,Chaat Papdi,102,Roadside Stall,41,86,84.9,0.1,2025-10-18 12:54:44
5539,Premium Pesarattu,2,Mid-range Restaurant,361,628,70.2,14.4,2025-05-09 16:42:56
5540,Bisi Bele Bath,109,Fine Dining,1132,1873,46.2,57.2,2025-02-06 14:11:15
5541,Local Favourite Pitha,77,Street Food,69,107,72.1,19.8,2025-05-23 13:26:09
5542,Mutton Rogan Josh,130,Street Food,73,101,80.7,4.3,2026-05-05 01:24:24
5543,Premium Butter Chicken,42,Mid-range Restaurant,239,305,57.4,42.2,2025-06-24 03:38:05
5544,Chettinad Chicken,4,Sweet Shop,102,247,78.6,6.8,2025-04-15 09:40:37
5545,Traditional Litti Chokha,127,Sweet Shop,54,214,72.2,11.7,2026-01-02 01:30:40
5546,Royal Puran Poli,24,Roadside Stall,36,81,66.6,28.8,2026-04-10 17:00:12
5547,Malpua,62,Local Eatery,102,240,84.9,0.1,2026-04-19 02:32:48
5548,Quick-bite Shorshe Ilish,18,Mid-range Restaurant,323,406,54.0,45.2,2026-05-22 15:18:22
5549,Thukpa,83,Roadside Stall,59,71,48.3,26.0,2026-06-03 08:37:36
5550,Quick-bite Chak-hao Kheer,78,Street Food,35,55,62.9,29.4,2025-07-05 11:51:46
5551,Homestyle Mysore Pak,54,Roadside Stall,60,76,88.6,0,2026-06-04 23:28:04
5552,Rava Kesari,1,Fine Dining,1150,1368,75.9,10.4,2026-05-19 23:14:33
5553,Vada Pav,69,Mid-range Restaurant,401,598,81.2,3.2,2026-06-07 06:13:32
5554,Puran Poli,75,Local Eatery,71,85,79.1,4.7,2026-06-09 23:49:07
5555,Kadhi Chawal,131,Local Eatery,129,299,88.4,0,2025-07-30 19:53:06
5556,Festival Zan,10,Mid-range Restaurant,318,345,78.8,6.0,2025-09-17 21:17:39
5557,Street-side Khandvi,31,Fine Dining,878,1804,80.6,7.8,2025-12-10 22:36:36
5558,Local Favourite Butter Chicken,98,Sweet Shop,138,298,62.3,19.4,2025-10-11 13:01:52
5559,Festival Dhokla,26,Roadside Stall,28,86,84.2,0.8,2025-10-07 15:26:53
5560,Family Recipe Malai Kofta,94,Sweet Shop,45,264,74.7,16.6,2025-04-16 23:52:52
5561,Payasam,107,Fine Dining,1076,2463,77.6,6.7,2025-01-23 05:34:45
5562,Masala Dosa,112,Fine Dining,934,1198,42.3,34.3,2025-06-25 00:11:37
5563,Authentic Rajma Chawal,91,Roadside Stall,63,89,66.5,24.1,2025-10-26 01:26:20
5564,Signature Puran Poli,29,Mid-range Restaurant,283,392,74.0,18.8,2026-05-28 23:36:56
5565,Chef's Appam with Stew,109,Roadside Stall,47,91,75.1,7.0,2026-02-24 21:44:19
5566,Nihari,122,Street Food,31,121,81.5,5.0,2026-06-13 18:26:00
5567,Traditional Pav Bhaji,23,Fine Dining,1124,1801,85.6,0,2025-06-11 22:01:56
5568,Roadside Filter Coffee,52,Mid-range Restaurant,191,523,87.1,0,2025-12-28 10:02:13
5569,Signature Dhokla,26,Roadside Stall,41,81,60.8,29.3,2026-04-24 16:22:16
5570,Special Naga Chutney,11,Local Eatery,82,280,46.7,46.3,2025-04-21 01:45:23
5571,Deluxe Rosogolla,47,Mid-range Restaurant,272,444,52.4,38.8,2026-03-13 08:22:55
5572,Roadside Misal Pav,26,Fine Dining,614,2268,80.6,6.9,2025-04-20 16:44:20
5573,Quick-bite Dahi Vada,88,Sweet Shop,191,248,72.2,10.2,2025-08-02 14:14:57
5574,Sol Kadhi,25,Roadside Stall,66,117,83.3,3.0,2026-05-02 20:43:59
5575,Signature Thepla,25,Mid-range Restaurant,257,398,44.7,71.9,2025-02-16 01:02:14
5576,Signature Dalma,88,Mid-range Restaurant,196,460,59.6,22.7,2025-09-27 20:27:08
5577,Traditional Macher Jhol,134,Local Eatery,157,208,46.3,52.4,2025-09-17 22:44:54
5578,Premium Golgappa,40,Mid-range Restaurant,297,513,56.8,20.0,2025-12-17 19:59:24
5579,Spicy Idli Sambar,3,Roadside Stall,23,46,83.1,1.8,2025-12-22 00:14:25
5580,Kachori,97,Sweet Shop,116,235,67.5,27.9,2025-04-10 07:39:18
5581,Bebinca,30,Mid-range Restaurant,172,284,51.9,30.6,2026-04-16 11:50:39
5582,Quick-bite Malai Kofta,97,Roadside Stall,23,105,50.0,55.7,2025-08-10 14:24:31
5583,Grandma's Sarson da Saag,131,Sweet Shop,179,260,79.7,6.0,2025-10-01 06:02:31
5584,Sol Kadhi,76,Street Food,56,128,61.1,38.3,2025-04-08 12:24:47
5585,Grandma's Sol Kadhi,28,Roadside Stall,31,116,37.3,43.7,2025-10-26 11:23:59
5586,Deluxe Thukpa,84,Mid-range Restaurant,365,560,71.2,16.8,2025-08-16 02:53:05
5587,Classic Bamboo Shoot Curry,82,Roadside Stall,63,105,73.0,18.7,2025-08-20 10:57:16
5588,Lassi,98,Roadside Stall,29,42,61.0,42.7,2026-01-05 10:55:55
5589,Special Dhokla,76,Roadside Stall,21,59,81.2,5.5,2026-04-25 14:10:45
5590,Roadside Lassi,128,Roadside Stall,28,100,71.2,23.1,2025-04-13 22:06:23
5591,Grandma's Filter Coffee,113,Local Eatery,80,155,52.7,58.0,2025-01-02 03:57:43
5592,Chef's Pongal,53,Street Food,43,89,70.9,11.5,2025-12-20 15:36:44
5593,Extra Cheesy Chole Bhature,38,Street Food,81,113,59.2,30.3,2026-06-09 02:59:54
5594,Traditional Smoked Pork,14,Roadside Stall,53,98,77.4,9.6,2026-01-16 06:01:06
5595,Pork with Bamboo Shoot,117,Local Eatery,72,82,72.9,20.6,2025-05-27 22:45:04
5596,Axone,118,Roadside Stall,65,86,91.8,0,2025-05-04 14:09:31
5597,Premium Bhel Puri,23,Mid-range Restaurant,201,583,47.8,45.7,2026-01-30 02:37:22
5598,Village-style Rajma Chawal,133,Street Food,54,87,74.0,13.2,2026-03-12 04:29:15
5599,Rava Kesari,61,Street Food,72,114,57.7,37.9,2026-04-02 21:25:47
5600,Axone,82,Local Eatery,84,166,74.1,12.5,2025-03-18 17:35:54
5601,Homestyle Hyderabadi Biryani,114,Roadside Stall,58,81,57.4,21.5,2025-06-02 05:13:59
5602,Momos,9,Sweet Shop,147,214,52.4,27.1,2025-04-14 21:47:30
5603,Traditional Modak,76,Roadside Stall,56,116,77.4,11.5,2025-05-13 14:12:34
5604,Signature Jadoh,79,Roadside Stall,62,73,88.1,0,2025-04-16 03:22:43
5605,Grandma's Dal Bafla,22,Roadside Stall,52,89,88.9,0,2025-02-08 17:16:24
5606,Royal Kadhi Chawal,38,Roadside Stall,67,119,57.0,42.5,2025-08-07 05:54:07
5607,Premium Modak,75,Street Food,76,135,74.3,14.5,2025-03-01 21:06:54
5608,Festival Paneer Tikka,92,Street Food,79,120,72.1,13.3,2025-11-28 01:28:21
5609,Axone,104,Roadside Stall,18,34,66.8,17.4,2025-01-17 04:29:41
5610,Extra Cheesy Chaat Papdi,37,Street Food,36,74,51.2,25.9,2026-01-02 02:36:20
5611,Rajma Chawal,95,Street Food,47,106,84.7,0.5,2025-09-28 22:20:45
5612,Traditional Kadhi Chawal,121,Fine Dining,1158,1652,73.6,18.6,2025-12-17 07:47:02
5613,Festival Goan Fish Curry,24,Mid-range Restaurant,407,455,85.0,0,2025-02-06 20:40:55
5614,Family Recipe Macher Jhol,46,Street Food,40,74,68.2,29.9,2026-01-04 14:47:44
5615,Royal Lassi,35,Roadside Stall,57,100,88.9,0,2025-06-09 16:16:32
5616,Authentic Vada Pav,23,Local Eatery,116,132,66.4,19.7,2025-12-19 21:53:04
5617,Bhel Puri,76,Local Eatery,170,199,74.5,10.4,2025-11-02 11:55:37
5618,Roadside Kosha Mangsho,87,Local Eatery,163,192,69.2,11.2,2025-10-15 20:10:12
5619,Chef's Chole Bhature,91,Local Eatery,105,187,55.7,50.3,2025-12-09 12:14:35
5620,Spicy Sarson da Saag,41,Fine Dining,1263,1530,56.3,48.6,2026-01-10 06:04:55
5621,Signature Rajma Chawal,100,Fine Dining,1102,1136,62.4,23.2,2025-09-18 11:05:16
5622,Paneer Tikka,43,Local Eatery,148,169,66.2,28.9,2025-07-22 12:15:18
5623,Mutton Rogan Josh,38,Roadside Stall,18,76,62.1,27.0,2026-04-25 12:53:44
5624,Chef's Chole Bhature,102,Roadside Stall,54,95,87.5,0,2025-03-26 07:05:32
5625,Royal Idli Sambar,110,Mid-range Restaurant,270,569,75.4,7.9,2025-03-13 09:35:47
5626,Classic Bebinca,25,Local Eatery,92,103,50.9,21.4,2025-07-22 19:30:31
5627,Rasam,55,Street Food,73,86,72.9,14.7,2025-09-20 20:16:49
5628,Dalma,135,Roadside Stall,56,80,69.0,15.8,2026-05-08 04:03:02
5629,Premium Curd Rice,115,Roadside Stall,64,119,71.2,10.5,2025-08-16 03:38:01
5630,Deluxe Chole Bhature,42,Roadside Stall,25,96,64.7,24.7,2026-03-31 12:46:07
5631,Classic Nihari,127,Sweet Shop,145,288,84.8,0.3,2026-01-09 18:22:46
5632,Classic Chhena Poda,47,Roadside Stall,21,73,72.9,15.1,2025-11-10 20:06:20
5633,Premium Pongal,113,Street Food,33,120,86.9,0,2025-05-04 07:15:35
5634,Signature Misal Pav,73,Sweet Shop,194,348,75.9,7.1,2025-09-19 03:17:21
5635,Tandoori Roti,44,Street Food,21,123,54.9,46.8,2025-10-13 22:51:39
5636,Classic Tandoori Roti,99,Roadside Stall,46,100,70.0,15.6,2025-05-21 16:32:57
5637,Traditional Bebinca,11,Local Eatery,147,162,48.3,35.8,2025-11-13 09:33:28
5638,Bebinca,71,Fine Dining,661,2125,74.1,19.2,2025-08-13 10:51:40
5639,Street-side Litti,19,Fine Dining,835,1931,90.3,0,2025-06-22 12:53:11
5640,Quick-bite Nihari,40,Street Food,31,99,49.5,29.4,2025-01-27 07:14:48
5641,Kadhi Bafla,64,Street Food,53,115,83.5,2.0,2026-03-05 15:57:28
5642,Traditional Golgappa,120,Sweet Shop,57,280,82.2,4.4,2025-12-14 12:43:28
5643,Family Recipe Dahi Vada,89,Fine Dining,1448,1554,50.1,21.6,2025-11-07 11:12:57
5644,Deluxe Meen Curry,114,Roadside Stall,59,98,47.2,46.0,2025-04-13 17:36:03
5645,Litti Chokha,95,Street Food,21,79,50.9,42.0,2025-09-21 02:25:41
5646,Street-side Kadhi Bafla,63,Street Food,22,44,39.1,35.8,2025-04-20 02:30:30
5647,Royal Goan Fish Curry,34,Fine Dining,1073,1529,85.4,0,2025-02-02 11:54:30
5648,Street-side Thukpa,82,Street Food,28,131,67.0,15.0,2025-07-28 15:13:59
5649,Vada Pav,29,Fine Dining,1130,2201,86.8,0,2025-01-31 19:25:47
5650,Premium Undhiyu,29,Street Food,74,113,83.6,1.8,2025-04-28 21:55:14
5651,Quick-bite Amritsari Kulcha,93,Local Eatery,176,261,89.1,0,2025-10-27 22:16:46
5652,Extra Cheesy Misal Pav,32,Street Food,82,93,85.1,0,2025-09-11 19:15:27
5653,Premium Bafla,65,Mid-range Restaurant,168,338,78.8,10.6,2025-05-02 16:45:11
5654,Dal Bafla,22,Mid-range Restaurant,418,453,65.0,23.2,2025-09-26 04:40:58
5655,Family Recipe Momos,85,Mid-range Restaurant,220,444,59.1,45.5,2025-05-20 08:57:20
5656,Filter Coffee,59,Mid-range Restaurant,407,643,71.7,10.0,2026-06-18 01:29:29
5657,Homestyle Hyderabadi Biryani,50,Fine Dining,592,2015,58.6,41.2,2025-04-12 04:11:35
5658,Puttu Kadala,4,Fine Dining,960,1841,83.4,2.5,2025-12-26 00:44:58
5659,Undhiyu,72,Local Eatery,125,260,73.8,13.4,2025-06-01 16:41:48
5660,Rosogolla,16,Local Eatery,64,252,74.6,11.1,2025-11-01 00:21:57
5661,Family Recipe Mysore Pak,115,Street Food,40,140,75.6,10.5,2026-05-21 10:44:48
5662,Premium Bebinca,80,Sweet Shop,40,181,81.8,3.8,2025-11-19 08:40:15
5663,Bebinca,77,Mid-range Restaurant,407,552,79.7,9.0,2025-09-25 07:50:20
5664,Royal Chaat Papdi,120,Sweet Shop,145,183,65.6,17.6,2025-12-28 15:13:35
5665,Family Recipe Tandoori Roti,129,Fine Dining,1288,1738,54.9,46.3,2025-05-15 18:42:54
5666,Litti Chokha,120,Mid-range Restaurant,423,581,53.6,51.3,2026-04-07 09:44:25
5667,Deluxe Misal Pav,75,Mid-range Restaurant,180,286,86.3,0,2025-01-22 16:21:21
5668,Deluxe Amritsari Kulcha,40,Fine Dining,834,2393,84.3,1.2,2025-08-17 06:25:23
5669,Tandoori Roti,92,Local Eatery,87,131,93.0,0,2025-09-16 13:43:09
5670,Grandma's Sabudana Khichdi,63,Roadside Stall,66,86,93.8,0,2026-02-11 21:22:35
5671,Curd Rice,107,Mid-range Restaurant,226,576,38.8,71.4,2025-06-21 17:15:06
5672,Chef's Filter Coffee,1,Sweet Shop,149,322,67.8,26.7,2025-03-02 13:48:43
5673,Chaat Papdi,94,Street Food,59,80,52.7,22.4,2026-02-15 08:44:25
5674,Modak,28,Local Eatery,68,168,60.7,22.6,2026-03-03 06:37:51
5675,Grandma's Macher Jhol,19,Sweet Shop,133,315,45.3,60.8,2025-10-20 08:05:55
5676,Payasam,52,Mid-range Restaurant,161,548,86.1,0,2026-04-16 07:23:36
5677,Grandma's Amritsari Kulcha,36,Sweet Shop,184,336,83.3,1.1,2026-05-16 13:39:13
5678,Traditional Bafla,68,Local Eatery,118,252,59.7,38.0,2026-06-11 02:26:16
5679,Local Favourite Lassi,97,Local Eatery,117,291,68.5,13.6,2025-01-07 14:50:20
5680,Litti Chokha,135,Local Eatery,171,231,82.5,2.8,2025-06-25 19:02:08
5681,Deluxe Pav Bhaji,26,Sweet Shop,45,289,65.3,32.1,2026-01-26 15:27:37
5682,Roadside Rajma Chawal,122,Local Eatery,115,199,54.1,26.7,2025-10-20 08:32:10
5683,Royal Chila,66,Local Eatery,124,185,83.5,2.2,2025-02-19 02:55:11
5684,Meen Curry,106,Local Eatery,148,296,79.4,9.0,2025-08-30 06:42:37
5685,Festival Axone,14,Fine Dining,765,1279,73.9,14.4,2026-01-15 11:35:31
5686,Litti Chokha,87,Fine Dining,1320,1661,77.0,8.0,2026-04-17 13:34:17
5687,Bebinca,118,Roadside Stall,26,59,88.3,0,2025-09-25 19:58:27
5688,Roadside Vada Pav,76,Street Food,21,45,63.5,28.2,2025-11-07 06:22:37
5689,Signature Pav Bhaji,31,Mid-range Restaurant,293,493,58.8,39.0,2026-05-20 00:32:23
5690,Grandma's Pitha,9,Roadside Stall,49,83,67.3,13.3,2025-12-01 20:35:33
5691,Chef's Kosha Mangsho,46,Mid-range Restaurant,273,657,83.6,0.9,2026-06-06 16:54:24
5692,Modak,33,Local Eatery,136,231,84.7,0.2,2026-05-12 18:58:54
5693,Chef's Litti Chokha,95,Fine Dining,1184,1640,51.9,52.3,2025-05-03 19:32:08
5694,Axone,80,Fine Dining,1326,1401,53.3,57.1,2025-04-01 20:31:39
5695,Grandma's Chingri Malai Curry,17,Local Eatery,145,207,66.4,15.5,2025-04-21 08:21:43
5696,Prawn Balchao,76,Street Food,63,84,65.3,25.5,2025-08-30 22:08:24
5697,Idiyappam,57,Fine Dining,571,1518,88.7,0,2026-06-16 08:27:40
5698,Curd Rice,56,Street Food,27,81,81.5,3.3,2025-05-16 05:32:51
5699,Smoked Pork,85,Fine Dining,718,1979,68.9,15.1,2026-06-07 23:30:51
5700,Spicy Filter Coffee,52,Local Eatery,60,234,75.3,7.5,2026-03-03 17:23:35
5701,Signature Idiyappam,108,Local Eatery,145,275,71.1,10.1,2025-06-22 14:42:55
5702,Authentic Chaat Papdi,102,Roadside Stall,43,98,44.9,42.5,2026-04-24 10:16:59
