souvenir_id,item_name,state_id,price_min_inr,price_max_inr,trust_score,scam_markup_pct,timestamp
2012,Coir Handicraft,12,640,1341,67.0,18.9,2025-01-27 02:13:38
2013,Handwoven Bag,8,243,1660,78.6,9.8,2026-01-04 14:07:31
2014,Phulkari Dupatta,20,137,1771,65.4,23.9,2025-11-30 18:03:26
2015,Royal Postcard Set,25,55,2148,80.6,6.4,2025-06-29 09:40:25
2016,Thangka Painting,22,154,2944,84.6,0.3,2026-02-20 20:33:24
2017,Khasi Shawl,16,657,1535,94.6,0,2025-12-01 11:59:22
2018,Spicy Fridge Magnet,17,495,1114,69.0,16.0,2025-07-30 05:52:59
2019,Kolhapuri Chappal,14,553,1165,75.8,6.1,2025-05-10 08:18:30
2020,Bagh Print Fabric,13,602,1445,91.9,0,2026-04-16 11:43:54
2021,Festival Keychain Set,24,633,921,66.8,30.5,2026-02-11 21:23:50
2022,Classic Local Handicraft Figurine,5,393,1318,50.2,24.2,2025-12-12 05:51:26
2023,Family Recipe Kangra Miniature Painting,9,668,2430,75.8,9.3,2025-05-31 15:10:33
2024,Paithani Saree,14,457,1998,80.5,7.6,2025-01-28 16:48:44
2025,Applique Work,19,753,999,60.9,28.1,2025-10-18 05:18:37
2026,Fridge Magnet,1,540,3317,79.8,6.7,2025-08-06 06:16:30
2027,Handwoven Bag,15,314,1147,59.2,23.6,2025-11-04 04:53:15
2028,Postcard Set,1,786,3475,87.7,0,2025-09-29 13:10:15
2029,Muga Silk Stole,3,542,3077,89.6,0,2025-05-07 06:12:33
2030,Postcard Set,27,466,1021,77.2,12.3,2025-11-21 20:02:08
2031,Local Handicraft Figurine,10,268,2550,74.4,12.9,2025-07-26 14:54:04
2032,Family Recipe Local Handicraft Figurine,17,159,1729,66.8,20.0,2025-05-17 05:16:44
2033,Premium Cashew Feni Bottle,6,202,2058,56.1,19.6,2025-12-16 07:39:39
2034,Postcard Set,15,785,2197,72.0,20.6,2025-03-08 05:17:16
2035,Spicy Kangra Miniature Painting,9,234,2632,54.3,22.9,2026-06-02 21:50:03
2036,Chef's Postcard Set,27,91,1348,72.4,15.8,2025-05-24 05:12:37
2037,Traditional Fridge Magnet,1,120,1140,57.5,30.8,2025-08-07 06:19:36
2038,Cashew Feni Bottle,6,488,3320,48.3,39.0,2025-07-04 08:32:17
2039,Tanjore Painting,23,654,1488,69.4,24.3,2025-06-13 12:12:51
2040,Street-side Bagh Print Fabric,13,776,2854,74.6,12.5,2025-06-29 11:48:46
2041,Royal Cashew Feni Bottle,6,373,2960,75.5,16.0,2025-11-15 16:09:49
2042,Quick-bite Handwoven Bag,2,257,1058,84.9,0.1,2025-05-05 02:37:36
2043,Quick-bite Handwoven Bag,2,412,2134,85.8,0,2025-01-02 02:10:03
2044,Festival Camel Leather Jutti,21,176,571,68.0,13.6,2026-06-05 00:34:38
2045,Royal Fridge Magnet,4,128,1514,79.2,8.4,2025-12-22 13:06:23
2046,Deluxe Bandhani Fabric,7,218,623,77.2,12.7,2025-09-13 02:16:38
2047,Fridge Magnet,2,282,2934,51.6,24.5,2025-02-26 21:41:11
2048,Family Recipe Fridge Magnet,4,786,2154,82.0,3.8,2026-05-06 11:35:22
2049,Local Favourite Chikankari Kurta,26,559,3078,97.3,0,2025-02-23 02:29:10
2050,Warli Painting,14,347,595,66.5,27.5,2025-01-25 21:05:21
2051,Traditional Kullu Shawl,9,346,1240,80.2,4.0,2025-04-21 09:22:20
2052,Kantha Stitch Saree,28,58,660,58.5,38.9,2026-02-14 05:00:07
2053,Kanchipuram Silk Saree,23,490,2850,86.2,0,2025-11-29 06:26:59
2054,Traditional Cashew Feni Bottle,6,684,2488,69.8,18.3,2026-01-09 00:02:29
2055,Mirror Work Bag,7,639,772,82.7,3.1,2025-11-12 16:50:58
2056,Chikankari Kurta,26,319,2543,39.9,61.5,2025-07-18 15:09:04
2057,Bamboo Craft,3,596,1913,52.5,57.0,2025-06-01 07:53:39
2058,Signature Spice Box Set,12,551,2627,81.0,6.2,2025-04-24 07:40:54
2059,Family Recipe Handwoven Bag,10,257,795,71.8,21.4,2025-04-08 16:03:58
2060,Special Postcard Set,4,656,2905,66.0,14.1,2025-07-20 17:47:43
2061,Postcard Set,27,685,911,66.7,17.6,2025-06-15 00:58:50
2062,Azulejo Tile,6,438,835,77.0,6.4,2026-02-26 09:30:01
2063,Khasi Shawl,16,349,2988,78.5,8.5,2026-03-14 20:38:42
2064,Quick-bite Warli Painting,14,101,850,76.9,8.5,2026-03-14 06:11:59
2065,Festival Mirror Work Bag,7,764,2317,57.0,38.1,2025-07-26 04:06:07
2066,Signature Keychain Set,25,317,2777,77.0,7.7,2026-05-10 23:22:42
2067,Authentic Handwoven Bag,4,566,3538,81.1,6.9,2025-03-23 13:29:27
2068,Roadside Coir Handicraft,12,104,334,92.9,0,2025-07-25 22:37:03
2069,Spicy Cashew Feni Bottle,6,635,1477,71.9,15.2,2026-01-13 07:09:06
2070,Keychain Set,2,623,2306,55.5,47.6,2026-04-26 08:54:46
2071,Signature Kantha Stitch Saree,28,547,2387,57.0,28.4,2026-05-06 09:46:28
2072,Handwoven Bag,1,414,710,53.9,24.4,2026-04-10 03:07:21
2073,Premium Keychain Set,25,643,1406,80.0,4.6,2025-09-03 00:04:32
2074,Warli Painting,14,693,2532,86.3,0,2025-08-28 15:29:26
2075,Postcard Set,4,728,3512,83.0,2.1,2025-09-18 20:25:56
2076,Village-style Channapatna Toy,11,164,1582,82.5,3.4,2025-01-06 14:01:56
2077,Local Handicraft Figurine,5,85,1737,68.1,20.2,2025-12-12 20:46:05
2078,Mysore Silk Saree,11,283,1102,65.0,33.7,2026-03-15 05:16:16
2079,Pahari Cap,9,635,1826,43.4,31.4,2026-04-08 18:19:30
2080,Authentic Applique Work,19,398,733,86.1,0,2026-06-05 00:52:58
2081,Postcard Set,27,790,1726,55.8,22.5,2025-03-16 16:34:27
2082,Local Handicraft Figurine,27,174,2799,73.7,14.3,2026-06-10 04:27:33
2083,Local Favourite Azulejo Tile,6,658,3419,47.9,55.5,2025-07-23 02:02:08
2084,Spicy Gond Art Painting,13,671,2731,76.3,13.8,2025-11-20 09:43:19
2085,Phulkari Dupatta,20,760,3478,78.9,4.3,2025-04-02 14:21:40
2086,Grandma's Fridge Magnet,17,517,3317,63.2,38.6,2026-03-29 18:32:55
2087,Chef's Pattachitra Painting,19,441,1228,71.5,21.9,2025-07-03 01:34:39
2088,Patola Saree,7,242,2920,51.8,33.1,2025-12-30 17:42:59
2089,Royal Keychain Set,5,740,3199,79.3,8.2,2025-08-06 03:15:22
2090,Pahari Cap,9,635,1767,94.3,0,2025-04-19 17:58:01
2091,Classic Keychain Set,24,107,2996,76.8,11.4,2026-03-01 07:45:07
2092,Deluxe Patola Saree,7,200,989,71.3,13.3,2025-07-06 12:08:30
2093,Local Favourite Handwoven Bag,8,780,3720,77.7,5.6,2025-04-09 01:28:53
2094,Patola Saree,7,127,607,76.7,6.1,2025-04-21 10:04:36
2095,Authentic Meenakari Jewelry,21,71,678,78.8,5.4,2025-10-07 07:42:01
2096,Village-style Handwoven Bag,24,418,1704,76.4,5.2,2025-08-02 09:16:41
2097,Bamboo Basket,16,361,676,82.4,4.3,2025-06-09 15:13:23
2098,Fridge Magnet,24,635,2140,75.4,14.4,2025-08-30 15:41:47
2099,Kantha Stitch Saree,28,199,2810,85.3,0,2026-06-13 06:30:42
2100,Handwoven Bag,5,341,2192,88.0,0,2026-05-11 00:28:57
2101,Handwoven Bag,5,486,777,48.7,52.7,2025-03-08 14:19:51
2102,Bronze Nataraja Statue,23,684,2104,68.0,22.9,2026-02-24 05:47:29
2103,Keychain Set,5,658,2706,70.9,23.7,2025-12-21 22:44:32
2104,Prayer Wheel,22,168,664,69.6,10.3,2026-04-30 19:52:49
2105,Deluxe Assam Tea Gift Box,3,237,1419,78.8,9.2,2025-01-05 07:21:12
2106,Postcard Set,4,465,1877,80.4,7.9,2025-03-06 10:28:24
2107,Channapatna Toy,11,193,3184,77.3,9.7,2026-02-05 11:34:42
2108,Kantha Stitch Saree,28,142,1205,49.1,42.9,2026-04-08 05:33:32
2109,Festival Chikankari Kurta,26,137,1214,76.9,7.2,2025-11-19 00:28:22
2110,Fridge Magnet,27,774,1775,65.9,12.4,2025-03-16 12:58:02
2111,Spicy Phulkari Dupatta,20,560,933,57.6,43.2,2026-03-06 07:06:18
2112,Local Handicraft Figurine,25,247,1710,61.9,21.9,2026-05-02 11:28:25
2113,Chef's Bamboo Basket,16,703,3291,94.5,0,2025-08-16 15:00:30
2114,Kanchipuram Silk Saree,23,673,1406,52.1,28.0,2025-01-15 07:40:41
2115,Signature Bagh Print Fabric,13,288,2900,56.6,17.1,2025-01-31 06:37:29
2116,Bamboo Basket,16,147,2131,52.7,46.7,2026-03-04 03:38:10
2117,Marble Taj Replica,26,58,353,87.4,0,2025-01-08 08:37:40
2118,Village-style Handwoven Bag,5,791,2589,73.1,20.7,2025-07-06 09:25:27
2119,Premium Silver Filigree,19,365,1976,36.7,65.4,2025-12-05 20:44:47
2120,Bamboo Basket,16,154,217,73.7,6.9,2025-03-25 17:32:33
2121,Grandma's Bagh Print Fabric,13,740,1341,78.0,11.2,2025-10-06 16:21:33
2122,Cashew Feni Bottle,6,737,2922,60.2,21.8,2025-05-06 00:16:47
2123,Festival Mirror Work Bag,7,167,2368,72.4,7.8,2025-04-20 19:01:37
2124,Roadside Juti Footwear,20,485,631,60.9,38.9,2025-03-10 00:04:19
2125,Warli Painting,14,180,2488,79.2,4.9,2025-07-20 08:58:09
2126,Extra Cheesy Fridge Magnet,15,233,1054,65.7,29.0,2026-03-15 18:46:12
2127,Festival Kantha Stitch Saree,28,270,3115,50.9,39.2,2025-12-06 18:39:41
2128,Signature Fridge Magnet,1,497,953,90.9,0,2025-03-31 23:00:04
2129,Mysore Silk Saree,11,799,995,79.2,6.6,2026-02-19 10:17:23
2130,Local Handicraft Figurine,17,479,1018,51.7,24.3,2026-02-12 01:46:52
2131,Village-style Fridge Magnet,4,72,553,87.6,0,2026-06-01 09:23:57
2132,Postcard Set,17,144,231,65.7,12.4,2025-07-13 01:00:36
2133,Puppet (Kathputli),21,516,2017,86.9,0,2026-03-20 21:22:15
2134,Channapatna Toy,11,403,2058,73.0,15.5,2025-03-02 19:40:11
2135,Bamboo Basket,16,719,3494,87.7,0,2026-02-05 15:10:06
2136,Roadside Postcard Set,4,450,2147,46.1,59.2,2025-08-18 04:51:37
2137,Local Favourite Fridge Magnet,4,238,696,79.9,7.9,2026-02-05 12:52:46
2138,Keychain Set,15,295,2241,55.1,24.2,2025-07-21 15:07:41
2139,Gond Art Painting,13,748,2450,81.2,2.5,2026-01-16 07:07:46
2140,Postcard Set,2,544,1819,94.8,0,2025-06-09 21:23:16
2141,Premium Postcard Set,17,617,1507,74.0,12.5,2026-02-05 10:48:09
2142,Spicy Marble Taj Replica,26,456,1471,51.3,51.3,2026-04-14 07:22:04
2143,Local Handicraft Figurine,4,680,3100,72.7,21.5,2025-09-13 17:56:22
2144,Postcard Set,10,144,2804,80.3,6.4,2025-06-12 21:36:21
2145,Phulkari Dupatta,20,438,3361,51.8,58.2,2025-12-16 11:04:46
2146,Roadside Bronze Nataraja Statue,23,329,3255,52.9,48.1,2026-04-16 07:46:55
2147,Meenakari Jewelry,21,702,3439,80.3,4.6,2025-02-04 10:18:29
2148,Spice Box Set,12,519,572,54.5,25.2,2025-08-22 01:24:01
2149,Patola Saree,7,651,3084,90.3,0,2025-11-13 23:26:35
2150,Festival Prayer Wheel,22,95,1450,82.1,3.5,2025-02-19 04:49:39
2151,Special Handwoven Bag,1,262,1106,93.3,0,2025-07-09 21:26:54
2152,Extra Cheesy Keychain Set,4,738,3161,70.1,9.3,2025-12-30 10:39:29
2153,Meenakari Jewelry,21,295,1850,70.0,23.5,2025-02-04 08:37:28
2154,Seashell Craft,6,141,824,75.3,11.1,2026-03-11 11:17:32
2155,Roadside Bamboo Basket,16,414,720,76.4,8.1,2025-12-09 17:29:15
2156,Muga Silk Stole,3,387,907,73.7,7.0,2025-03-11 06:57:47
2157,Local Handicraft Figurine,5,450,1145,61.0,40.2,2025-05-12 04:07:47
2158,Royal Handwoven Bag,2,370,1412,62.0,21.4,2025-10-01 21:08:51
2159,Azulejo Tile,6,220,1222,43.5,26.3,2025-02-17 01:11:57
2160,Local Handicraft Figurine,27,693,2275,59.6,28.6,2025-08-19 19:47:14
2161,Phulkari Dupatta,20,589,1936,91.0,0,2026-01-26 23:38:19
2162,Chef's Cashew Feni Bottle,6,646,2170,44.9,52.1,2025-08-12 04:20:25
2163,Handwoven Bag,24,224,1374,71.5,23.5,2025-04-01 21:50:43
2164,Festival Keychain Set,25,405,3016,75.1,10.7,2025-06-28 01:14:00
2165,Authentic Postcard Set,1,384,2583,42.6,34.6,2025-05-16 18:33:00
2166,Grandma's Spice Box Set,12,258,2951,75.5,13.0,2025-01-12 01:28:57
2167,Handwoven Bag,1,511,886,47.4,55.3,2025-11-07 14:40:46
2168,Dokra Art,28,583,947,57.4,39.0,2025-06-29 04:00:46
2169,Grandma's Handwoven Bag,2,616,1348,83.8,1.8,2025-01-25 16:46:55
2170,Sandalwood Carving,11,383,1626,53.5,54.6,2025-10-22 05:02:41
2171,Signature Paithani Saree,14,656,2450,78.5,8.1,2025-10-22 23:31:17
2172,Fridge Magnet,25,655,1438,72.1,14.0,2025-08-24 07:49:44
2173,Chikankari Kurta,26,99,395,69.1,28.5,2026-01-30 16:38:15
2174,Tanjore Painting,23,488,3478,63.6,29.3,2025-02-20 05:43:11
2175,Roadside Keychain Set,24,458,1264,63.6,30.4,2025-11-13 10:35:17
2176,Puppet (Kathputli),21,653,1170,58.6,16.2,2026-04-04 02:56:27
2177,Classic Bamboo Craft,3,622,2169,65.8,18.9,2025-07-27 02:02:21
2178,Postcard Set,2,480,2019,76.6,13.1,2025-01-30 07:38:44
2179,Brassware,26,291,1314,64.9,28.2,2025-10-29 16:53:32
2180,Kathakali Mask,12,102,1268,90.4,0,2025-03-26 09:16:13
2181,Extra Cheesy Postcard Set,5,197,2083,94.9,0,2025-03-14 03:39:51
2182,Tanjore Painting,23,392,517,59.8,18.5,2026-03-12 07:20:22
2183,Puppet (Kathputli),21,351,593,81.4,3.4,2025-06-26 13:40:37
2184,Village-style Marble Taj Replica,26,292,1970,71.3,15.7,2025-10-31 01:56:42
2185,Postcard Set,15,432,1576,85.1,0,2025-03-04 14:59:04
2186,Cashew Feni Bottle,6,663,2778,58.2,21.4,2026-04-23 16:49:59
2187,Kullu Shawl,9,759,1622,64.3,28.4,2026-04-23 03:17:27
2188,Postcard Set,18,543,3258,66.3,28.2,2025-06-29 14:16:24
2189,Applique Work,19,106,2131,78.9,5.8,2026-01-26 20:23:51
2190,Channapatna Toy,11,487,1004,73.7,19.5,2026-05-22 14:42:57
2191,Handwoven Bag,8,195,1659,73.5,13.7,2025-04-01 04:47:32
2192,Meenakari Jewelry,21,642,2644,77.7,5.8,2026-04-16 19:51:52
2193,Local Handicraft Figurine,2,356,1007,76.1,8.1,2025-01-02 22:35:09
2194,Kathakali Mask,12,654,1078,78.3,9.9,2026-04-14 05:14:26
2195,Traditional Cashew Feni Bottle,6,153,413,76.0,14.7,2025-05-12 10:48:03
2196,Festival Handwoven Bag,27,218,976,66.2,29.9,2026-02-21 16:01:11
2197,Handwoven Carpet,22,579,3086,75.1,8.7,2025-07-04 18:21:55
2198,Fridge Magnet,5,693,1208,71.1,23.9,2026-06-23 13:02:56
2199,Applique Work,19,445,1684,70.3,24.6,2026-05-12 17:08:22
2200,Village-style Warli Painting,14,610,2538,77.8,9.6,2025-05-13 06:01:06
